id,name,city,website
"6a9486e1-31bc-46a4-b854-064951cfe0de","Wasa Beautyklinik","Göteborg","https://wasabeautyklinik.se/"
"453c1135-3bd3-4a63-a1ce-0c5d1d68badf","Dr H Clinic","Helsingborg",""
"609c0e4e-5553-46b9-865d-cd67f1ba8323","CapillusBeauty","Helsingborg","http://www.capillusbeauty.se/"
"854cca5c-daa4-464c-8ed8-98bfe34c9584","Green Clinique, Helsingborg, Sweden","Helsingborg","https://www.greenclinique.se/"
"6c699e97-12c3-4fff-9337-f0bc5c366802","Stockholm Laser Center AB","Stockholm","https://stockholmlasercenter.se/"
"d10ba578-7bb4-4513-9b21-2df2ee45db10","Derma Glow by Silvana","Helsingborg","https://dermaglow.se/"
"b902db00-43ea-478c-babc-89924db09bb6","Kaizen Klinik","Helsingborg","https://kaizenklinik.se/"
"115b84f3-5f9a-4c78-9c6e-2f8119094376","Cultum","Göteborg","http://www.cultumclinic.com/"
"9afa245b-b15e-4e07-b596-448c0b70a091","Palmyra klinik AB","Helsingborg","https://palmyraklinik.se/"
"872c53de-5da0-4bc2-a836-4b5ed72d39cf","Lasermottagningen","Helsingborg","http://www.lasermottagningen.se/"
"da72626f-4db4-4c14-80d4-88d3751f8578","Skin Retreat","Helsingborg","http://www.skinretreat.se/"
"7eb4a80f-5512-476a-8d23-c25cf16c6cb2","Dermanovum hud- och kroppsvård","Helsingborg","http://www.dermanovum.se/"
"ba9ede49-1ea6-4f32-bfd5-91ff5b04205d","Laserverket AB","Stockholm","https://laserverket.se/"
"5f67cb7f-e9f0-47a2-b166-1d7a3dd3406e","Aya beauty salon","Helsingborg","http://www.ayabeautysalong.se/"
"bc179497-6380-4c95-bfda-35233a233166","Eterna Estetik (Skönhetsklinik)","Helsingborg","https://www.eterna.se/"
"e1a7ee04-d8d0-4e21-8962-3460cfe155fd","Angelique Skin & Body","Helsingborg","https://www.angelique.se/"
"797c0999-b42d-45ea-820f-d164fb1a45b6","Skin Nurse Uppsala","Uppsala","http://www.skinnurse.se/"
"5a6edd55-963d-43c2-b7b8-b3f3bcac1999","TAB Boutique Aesthetic Medical Clinic","Stockholm","http://www.tabclinic.com/"
"9da20af3-23b6-4eb1-82a7-847a3bc08831","CC Clinic","Rydebäck","https://www.ccclinic.se/"
"794a71cd-35da-4db3-bfd0-3f30ab162da2","SohaClinic","Helsingborg","https://www.sohaclinic.se/"
"25ca5d04-3208-4cd4-8c79-696763d5b35c","Alfa skönhetsklinik","Stockholm","https://www.alfaklinik.se/"
"f971a892-ac67-4238-bc94-4a3174804725","Y&G Health AB","Helsingborg","https://yghealth.se/"
"edc9291f-ec21-44ed-b98d-9ae398a0c957","Aesthetic Med Clinic","Norrköping","https://www.aestheticmedclinic.se/"
"8b87bce8-3e88-41d7-bfcd-7b3585a9eeb0","Salong Milepa","Helsingborg","http://www.milepa.se/"
"22bfb8a5-a84f-4d79-bcc5-a9c72825e52c","Face Space","Helsingborg","http://www.facespace.se/"
"0771e39f-fc47-468f-b82c-571f0604e1d5","Skinmall_Göteborg","Göteborg","http://www.skinmall.se/"
"c8367b32-0dfd-4f44-bbbf-9dd799030b69","Qui","Göteborg","https://laserharborttagning.com/vastra-gotaland/goteborg/qui-goteborg/"
"215e911e-9bb9-493f-ac0a-a2e1786eaa6e","Laser Focus Clinique Sverige AB","Göteborg","http://www.laserfocus.se/"
"af2082e1-d707-4672-a0e3-d97135302a91","Anti Aging Clinic","Göteborg","http://medicalbeautycenter.se/"
"3390f2ef-f3aa-45a4-ba17-46219e9f9d8a","Salong Tågagatan 78","Helsingborg","https://salongtagagatan78.se/"
"0f47652a-a121-4e91-bca9-f489d0e94e2e","Diagnostiskt Centrum Hud i Helsingborg","Helsingborg","https://diagnostisktcentrumhud.se/vara-kliniker/helsingborg/"
"26ed8f88-473f-4242-af58-cf719dd7d350","Akademikliniken Skin Center Göteborg","Göteborg","http://www.ak.se/"
"a6185991-c953-4dcc-b0a0-1d828094fb46","Hud & Kroppshälsan","Norrköping","https://www.hudokroppshalsan.se/"
"6453ed67-9bbb-48bf-aa81-88a5727ff08e","Estetic Walk In Göteborg","Göteborg","http://www.estetic.se/goteborg"
"8208f8fe-c091-41f0-bff3-626e5767b808","Medical Skin&Hair Clinic","Norrköping","https://medicalskinhairclinic.se/"
"188cdbe5-8a55-40e0-8a3d-de26da1bf5fc","Evina By Eva Pustovoyt","Helsingborg","http://www.evinabyeva.se/"
"6035719a-c48a-4e98-8ca3-dd8f37de5002","Akademikliniken Skin Center Norrköping","Norrköping","http://www.ak.se/"
"f1e1590c-4055-49c5-83a6-ee6926784313","Norrköpings laserklinik","Norrköping","https://eliteklinik.wixsite.com/inova"
"0fd5266b-c2e5-40c0-b091-2c876244550b","Laser & Beauty Clinic in Norrköping AB","Norrköping","http://www.norrkopinglaserestetik.se/"
"4f45c91a-55fe-4b6b-9fe5-01729130380c","Dental Ortho Beauty clinic","Helsingborg","https://dobclinic.se/"
"b3bd5d7e-9fb8-4402-9d31-a7dd4c82add8","Beauty Laser Klinik","Norrköping","http://www.beautyklinik.se/"
"358bc95c-4c39-4431-ade0-7e78b3fd8628","Beauty Lounge Norrköping","Norrköping","https://www.beautyloungenorrkoping.com/"
"9f9a4546-ca8c-4352-9744-ee4d0b52b96a","Nyanser Av Skönhet","Norrköping","https://www.nyanseravskonhet.se/"
"ae4ba445-e1f5-4201-bce8-791dbcb2f855","Stjärnkliniken Norrköping","Norrköping","https://www.stjarnkliniken.com/norrkoping/"
"5ed3925b-e246-49fb-ab7a-6f1b2450d306","MEDI Laser & Fotklinik","Åby","http://www.medilaserklinik.se/"
"0d3de531-fb6d-4903-9098-46770954dcf2","Orkide klinik","Norrköping","http://www.beautyklinik.se/"
"05205b3a-dbf1-439e-b951-299803926843","Hälsocentrum","Norrköping","https://www.halsocentrum.se/"
"b921ca00-0fbe-4266-90d8-94651db9e79e","Klinik Refine","Göteborg",""
"1e6430fd-dbf0-48fb-9ecd-d6455b3faa24","Hudkliniken Örebro","Örebro","http://hudklinikenorebro.se/"
"cb345fd8-5b3b-4a0f-8972-63b81749f546","AS Skinclinic","Norrköping","http://www.asskinclinic.se/"
"a669733e-40ff-4bfd-af3f-e3f312961b02","Aesthetic Dermapro Scandinavia Ab","Norrköping","http://www.dermapro.se/"
"4549dc9d-001e-4c12-ba67-e59f5ce2aaa2","Iform Norrköping Hud & Hälsa - LPG och Cryo 21","Norrköping","http://hudochhalsa.nu/"
"20edd082-2e66-4eb2-90e3-632b0a3f8941","Nova Skin Klinik","Stockholm","https://novaskinklinik.se/"
"aeeba589-701e-4b39-b7b8-64fc5f44030b","Ribelle","Örebro","https://www.ribelle.se/"
"66672cb5-6519-4e71-9ce9-9a2677a7bd43","Klinik Sthlm Lasra","Stockholm","https://laserharborttagning.com/stockholm/stockholm/klinik-sthlm-lasra-stockholm/"
"6b88f595-c877-4933-b3fc-9676370ee70d","DermaCenter Stockholm","Solna","http://dermacenter.se/"
"7540e841-96ed-478b-b40c-9ca7148e190d","My Skin Clinic","Stockholm","https://www.myskinclinic.nu/"
"bd0ca9d7-8c75-49a4-a9c0-9c4ce7cd95aa","Clinic HLA Center","Göteborg","https://instagram.com/clinichlacenter?igshid=18vj48bb1lu0b"
"09525f19-a637-4e94-a1dd-f291008ed0aa","Fillers Institute","Stockholm","http://www.fillersinstitute.se/"
"94e2fe18-f29e-463d-a987-a1af835b8800","Göteborgs Estetisk Medicin Klinik","Göteborg","https://laserharborttagning.com/vastra-gotaland/goteborg/goteborgs-estetisk-medicin-klinik-goteborg/"
"29e66435-028e-4d44-b8f5-342ef1fa80b4","Prima Estetik Medicin","Göteborg","http://www.primaestetik.se/"
"aa3086f1-e092-4d2b-8013-c1bbec3bc599","3DBeauty Clinic","Malmö","https://www.3dbeauty.se/"
"a61906bd-c890-4ad0-97f0-9c1d09e515ac","Ansiktsbehandling Göteborg | Siguer Beauty","Göteborg","https://siguerbeauty.se/"
"67173a75-1e20-4e41-ac85-d208e25e7077","Dermacell Kliniken","Göteborg","http://www.dermacell.se/"
"a7cac2d3-eab2-420d-bec1-411b2ce5b2e2","Scandinavian Skincenter","Malmö","http://www.scandinavianskincenter.se/"
"96e85502-11c4-45db-808b-73db994d4070","DermaPeel Hudvårdsklinik & Skönhetssalong i Malmö","Malmö","http://www.estetikspecialisten.se/"
"0b54e03e-bff1-4e17-b8fd-dfce67d12d4d","Skin Clinic","Malmö",""
"d0393a57-9f0d-4e83-8568-e68388e3663d","Beauty clinic","Malmö",""
"745419a9-5f9b-4575-a967-cda6ad7380a9","Lifelong Clinic","Göteborg","http://www.lifelong.se/"
"09a1c306-0f48-4dd6-92a0-2501670ad2bf","Rethink Tatueringsborttagning.nu","Stockholm","https://rethinktattoo.com/da-dk/clp/kobenhavn"
"f1f533c2-dee3-4ed3-860e-18a1a9f18c3f","Luxury Treatments T & L AB","Malmö","https://www.luxurytreatments.se/"
"985b766c-6a79-483e-81a5-e6fe7e6ec58e","Estetiskt Hudläkarcentrum","Göteborg","http://www.inskinity.se/"
"8e143a03-8fdf-479f-b8e7-2d1615cd9a09","Laserkliniken i Uppsala AB","Uppsala","http://www.laserkliniken.se/"
"f493ae66-2f1a-4510-b047-4703eea56a45","Elite Clinic Plastikkirurgi","Mölndal","https://eliteclinic.se/"
"71f702f5-504a-401a-9cf9-718c479e06b0","Medical Beauty Center","Göteborg","http://medicalbeautycenter.se/"
"c653f043-44b4-4699-a38c-508cb03f5359","Skinlaser Clinic","Göteborg","https://www.skinlaser.se/"
"b2d6f8c9-c86a-4ed1-88b1-e93da3ef50fd","Skin etc. skincare & spa","Göteborg","http://www.skinetc.se/"
"08a41cc6-3795-4a64-a70a-ee7615c737b8","SQIN","Stockholm","http://www.sqin.se/"
"d7959972-a0e8-4361-bfa6-775d43c20ec3","Vellure Esthetics Beauty Klinik","Göteborg","https://www.vellure-esthetics.se/"
"13cb3b2d-0f99-4e3b-a4b8-ec604d410039","The Beauty Key","Göteborg","http://thebeautykey.se/"
"116ae43d-ba1b-486f-9f58-1ab92d950195","Beauty@Home - Skönhetsklinik","Göteborg","http://www.beautyathome.se/"
"316acbd7-e66f-45ff-9f18-a0a357c2e5f7","Saras Laser & Beauty Klinik","Uppsala","https://www.sarasklinik.se/"
"92f534a3-84f2-4ee6-94c6-06a27c5cd055","Sense Laser Klinik","Stockholm","https://laserharborttagning.com/stockholm/stockholm/sense-laser-klinik-laser-harborttagning-i-stockholm-permanent-resultat-smartfri"
"c83eda29-6744-4d55-8ac6-c02e67c7a7a0","Elan Skin Clinic","Göteborg","https://www.skonhet-norrbotten.se/"
"7958a060-f970-42a3-a5cd-c7c48a1ad86a","Citylaser - Estetisk skönhetsklinik","Göteborg","https://bit.ly/4b1Rbil"
"1389f3ab-9c2f-4e3d-a45a-843c1f33944a","Glansa Skincare","Göteborg","http://glansaskin.com/"
"a5cad216-9acf-412e-8075-f2310313da17","Skönhetskliniken BEVARO AB","Göteborg","https://www.skonhetskliniken.se/"
"905aa7eb-acbd-4a98-b7c6-b494685fb5bf","Blossom and Bloom Aesthetic Clinic","Malmö","https://www.blossomclinic.se/"
"0dc2e3ce-cc21-45d6-a16b-68d60955e5a0","Estetikcentrum","Malmö","http://www.estetikcentrum.se/"
"d42ae764-3d58-497c-83af-cce466df59cd","Clinic N.VY - Botox och CoolSculpting i Malmö","Malmö","https://clinicnvy.se/"
"9e0a51b5-7aaa-471d-a1f5-867608e1dfdc","Nordic Medical Clinic","Malmö","https://www.nmac.se/"
"d2ae2cff-31f7-42fd-acaa-d9dd5be24598","Huden i Centrum","Malmö","http://hudenicentrum.com/"
"c4a3ee87-12d8-4709-aa7e-1a26bf9bda10","Cosmetic medical clinic","Malmö","http://www.cosmeticclinic.se/"
"cda4cf1b-d410-4040-89db-58ed1ecb7be7","StayYou by Marlene","Malmö","http://www.stayyou.se/"
"c99129f1-4445-47bb-8d77-a9deb5d6ab09","Akademikliniken Skin Center Malmö","Malmö","https://www.ak.se/"
"3f4e0b10-d242-4779-8f11-56e7ceab4562","House Of Aesthetics","Malmö","http://www.houseofaesthetics.se/"
"6dde64e1-b231-4fb1-8735-0449e1178f86","True Health clinic","Lund","https://truehealthclinic.se/"
"1727faa1-fe1b-420f-bc13-bfdb54ccb997","Celebrate Beauty","Malmö","https://celebratebeauty.se/"
"0a900a5b-3d3e-4345-a374-d676a860e95b","Andrum Hudvård","Lund","http://www.andrumhudvard.se/kontakt/"
"35ef299f-1239-4852-8a04-6239efe4446a","Belindas Klinik","Lund","https://www.klinik-lund.se/"
"c5921e3f-59f4-47e5-8abe-e502d82e2b11","Botox Malmö","Malmö","http://www.botoxmalmo.se/"
"b484dd25-2c95-494e-a48b-78ee7770ff95","Before/After Clinic","Malmö","https://beforeafter.se/"
"09b25c5b-533f-4c73-8b66-d038efea3b70","Glam Care Clinic","Malmö","http://www.glamcare.se/"
"865142c2-6dae-4bc0-b0d0-3134ec741787","Hudvårdskällaren i Lund","Lund",""
"722c41e6-de98-4f69-97d3-4b972b20f05c","JF Laser Nurse - Laserbehandling Malmö","Malmö","https://lasernurse.se/"
"c5da5df8-75d8-4166-ade0-8111fa41534b","Lasersmedical i Malmö AB","Malmö","http://www.lasersmedical.se/"
"7058f058-2f73-4b18-844a-c52b9cae71a1","Svenska Laser AB","Malmö","https://svenskalaser.se/"
"4bd85909-ff3b-4942-8f57-2929107eb266","Skinclinic NKPG","Norrköping","https://skinclinic.nu/"
"42f5c036-0a15-4124-8f22-12532774b790","Hudmottagning ljusbehandling Lund","Lund","https://vard.skane.se/skanes-universitetssjukhus-sus/mottagningar-och-avdelningar/hudmottagning-ljusbehandling-lund/"
"1de0b681-2dc6-4e11-986a-26f5ac5a44e4","Beauty by Zei","Linköping","https://laserharborttagning.com/ostergotland/linkoping/beauty-by-zei-linkoping/"
"f1f7876d-a00c-429d-9b38-baa50504e891","LaDerma Hudvård och Skönhetsklinik","Malmö","http://www.laderma.se/"
"835f4cfd-eb80-47f5-8589-898ccf8f9565","Grand Clinic","Lund",""
"77e184fe-dee9-4f74-9982-842c522488bd","VS Klinik","Norrköping","https://vsklinik.se/"
"04277ecf-67d4-4d8d-ba20-de1d85dfd199","Skogman Psykoterapi","Lund","https://www.skogmanpsykoterapi.se/"
"ca6042d9-1e89-4622-b46a-24dbf405873b","NOIR by M | Botox och fillers i Malmö","Malmö","https://noirbym.com/"
"d124f768-27b8-4be0-a847-7e13057509b8","INSKINITY","Stockholm","http://www.inskinity.se/"
"a3685f37-5288-4527-a34e-29f63ecca370","Mca Beauty","Norrköping","https://www.facebook.com/p/MCA-Beauty-100062988143805/"
"0182fcf7-7d6a-4055-8a40-e41d37aa086b","Hudläkarna AB","Linköping","http://hudlakarna.se/"
"af6b3300-42d7-4170-b941-425af8f8e152","Skinglow Clinic - Hudvårdsklinik Malmö","Malmö","https://skinglowclinic.se/"
"7d0f3b8d-5cb1-4360-be7f-8e1b1980569e","Dr. Ban Clinic & Academy","Linköping","http://www.bydrban.se/"
"933e40f5-7231-420e-a89c-829ac5368053","Bloom Klinik","Malmö","http://www.bloomklinik.se/"
"9b4b229e-1720-4a4a-909a-62c9956564fb","Plusbeauty AB","Malmö","https://www.plusbeauty.se/"
"a2d4c226-e5f4-411f-b86f-eb00118d3e71","Olsen Beauty Clinic","Malmö","https://olsenbeauty.com/"
"8e285427-5c41-4bc5-9572-4e2ab727b5f9","Curos Skin Clinic","Limhamn","http://www.curos.se/"
"c9db2603-e601-40e7-b7e5-8fefdaa06d19","Body & Face, Beauty Salon in Malmö","Malmö","http://www.bodyandface.se/"
"831835f9-ce94-43e4-8fdc-f51808c4421a","Akademikliniken","Uppsala","http://www.ak.se/"
"566ae80e-af36-4316-99b3-0c76f7114b1d","Skin Focus","Malmö","https://www.foretagmalmo.se/"
"d73d90e4-1a03-4a33-a5ce-5129a854e731","New Hair Clinic Lund","Lund",""
"ce51ad26-e901-4b23-bdb5-20a97917b874","YourConfidence","Lund","https://yourconfidence.se/"
"9080506c-b2e3-4fb5-a051-dab502bf78ae","Smp Nordic","Uppsala","https://smpnordic.se/"
"b8359da6-217b-45fe-ba80-611640e556f4","Skandionkliniken","Uppsala","https://skandionkliniken.se/"
"02c7d845-9bde-45f6-bdaa-12353ed9f249","Botox & Fillers i Uppsala","Uppsala",""
"c71751ff-63d1-4529-aaee-e503ac97e9ca","Heidi Clinic","Lund",""
"ecffaeaf-9ff8-4c1f-9bfe-f2d0503ab3ab","Hudmottagning Lund","Lund","https://vard.skane.se/skanes-universitetssjukhus-sus/mottagningar-och-avdelningar/hudmottagning-lund/"
"c92f8691-1711-4e27-9797-f5dd1a7581b0","HudDoktorn i Örebro AB","Örebro","http://www.huddoktorn.se/"
"42777ef0-22f8-4e74-b88c-c62d1278a382","Beauty House Västerås","Västerås","https://www.västeråsbeautyhouse.se/"
"c42c9754-2d62-4f71-85ca-c538cce778e5","Diamond Plastikkirurgi","Örebro","https://www.diamondplastikkirurgi.se/"
"6e787c97-94c2-4dbe-9382-6836a4ea3c96","Clinic L","Örebro","http://www.clinicl.se/"
"192bfd0d-51a4-4069-b319-b3cfede4bea4","Ideal Clinic","Västerås","https://idealclinic.se/"
"e1f8bef9-450d-4ca4-b7ec-0cf1b199aa39","Akademikliniken Skin Center Västerås","Västerås","http://www.ak.se/"
"79dc09d9-bafb-4b7f-a81b-31d109564a9f","Drpamsclinic","Helsingborg",""
"97eabdfd-5fd4-48b4-a079-1d1d8106dba3","Beauty by maria & Laser clinic","Västerås",""
"64d866f4-d097-4882-91b7-7ea3df9f05bd","Medicinsk hudvård och estetik","Uppsala",""
"1e978303-efd9-451f-8f09-1ce9abdceeda","Bio-Hudklinik LKPG","Linköping","http://www.biohudklinik.se/"
"e50cf8ad-91a1-4718-ad30-81b8ca7c1b5f","Holt Hudklinik Helsingborg","Helsingborg","http://www.holthudklinik.se/"
"266620fe-8503-413e-87f6-a1bd4b563625","Linné Hudklinik","Stockholm","https://www.linnehudklinik.se/"
"e7e67a63-b1ca-42cc-8935-af5c809a269c","ARA Kliniken","Stockholm","https://www.arakliniken.se/"
"476729d8-82f2-4afc-98ec-364b19836853","Skönhetsakuten","Västerås","https://www.instagram.com/skonhetsakuten/"
"fe1c2f45-dd1f-45bb-bde7-f1407f0d70db","Estetica Clinic","Stockholm","https://esteticaclinic.se/"
"7297cda8-a614-4b55-8c83-9c8b3f0df25a","Department of Dermatology","Helsingborg","http://vard.skane.se/helsingborgs-lasarett/mottagningar-och-avdelningar/hudmottagning/"
"ca539bcd-8b12-4b06-ae2b-be541d7ca2cb","Clinic Mon Endless Beauty","Stockholm","http://www.clinicmon.se/"
"d9ce2d33-22cc-454a-9dd9-e73bceca1b12","Dermani Clinic Norrköping","Norrköping","http://www.dermani.se/"
"6c33d107-4ccd-4ec4-9e0a-4b7052f33bfb","Medical Center Clinic","Norrköping","https://laserharborttagning.com/ostergotland/norrkoping/medical-center-clinic-norrkoping/"
"bbed4859-b036-4710-a6ef-ad6a8f439e41","Vackeruppsala","Uppsala","https://www.vackeruppsala.se/"
"c975ecf7-157c-4fad-8b93-8ad4bd684acd","Complete Skin","Stockholm","http://www.completeskin.se/"
"fcf143e4-f190-404a-aa82-8a20c2c4ccac","Nordic Change Clinic Stockholm","Stockholm",""
"669ba097-6e2b-46c6-a97e-accd66ca6cc3","Care Of Skin AB","Stockholm","http://www.careofskin.se/"
"b854cb2a-b48c-40d2-ad52-9e689502f550","Hudmottagningen","Västerås","https://www.1177.se/hudmottagningen-vastmanland"
"1d12f473-ff6c-4e31-a6ee-ba44cd7c0b1c","SugarMe Esthetics","Stockholm","https://sugarme.se/"
"26be02b3-70a9-4087-a94a-ae66cb983a31","Skin Delight Clinic","Stockholm","http://skindelight.se/"
"b5a9eae5-68ae-4a59-b47b-06598b690293","Akademikliniken Skin Center Stureplan","Stockholm","http://www.ak.se/"
"84ceeed4-b05c-4b5e-a27f-1bed0b887c9e","Akacia Laserklinik","Helsingborg","http://www.akacialaserklinik.se/"
"1cb6da98-b6de-4472-b9cd-e1fb3b257037","City beauty clinic","Uppsala","https://laserharborttagning.com/uppsala/uppsala/city-beauty-clinic-uppsala/"
"9168dca4-a222-42bd-98c1-c5927f10df60","FaceWellness Sweden AB","Örebro","https://facewellness.se/"
"e7c7b988-6a86-4e37-9ee5-c6a9fcdbbe4d","Beyond Clinic","Västerås","https://www.beyondclinic.se/"
"850e62cf-e275-4095-a832-673d83c0b23f","Skin Shape Klinik","Västerås","https://www.skinshape.se/"
"1925f2af-e126-4d95-91a2-1ef9dd5ed7e4","Syster.C","Västerås","https://www.syster-c.se/"
"e0facb50-184c-4944-ac4d-93490d0fd467","Västermalms Privatklinik AB","Västerås",""
"b9d4f1b9-2814-4955-b3e1-9bdbdf17ebf3","Theas Hudvård","Västerås","http://theashudvard.se/"
"f9b0833e-2d9f-4344-bc40-c0073a4aea2c","Aestheticare","Stockholm","https://www.aestheticare.se/"
"294c3d04-ebbf-4ff6-9461-0429f9f6f0e7","Beauty by alex","Helsingborg","https://www.beautybyalex.se/"
"c51af057-1406-46b9-a5c2-c1f68ff9c5c7","Scandinavian Skinclinic","Malmö","https://www.scandinavianskinclinc.se/"
"6c464811-b6c6-43a9-8977-3cea04f7d9eb","Kellerkliniken","Norrköping","https://www.kellerkliniken.se/"
"d17d6c8a-fb80-4b7a-971c-8c50f2616155","Åderbråcksklinikerna Norrköping","Norrköping","https://www.aderbracksklinikerna.se/kliniker/norrkoping"
"184975dd-1ee7-4087-af40-5c864dbdff3b","Enlight Clinic","Örebro",""
"ed508392-bc6f-4179-baf7-fd309cf85827","Fillers of Scandinavia","Lund","https://www.fillers.se/"
"86a70a3d-e234-4b1f-a581-1cca4701561f","Professional Face Clinic /Laser/Plastikirurgi/Hudvård/","Malmö","https://face-clinic.se/"
"a3efa32d-1b4b-43ec-bdc0-9fd4859626ad","Klinike AB","Stockholm","http://www.klinike.se/"
"32dd195a-d008-46d4-b143-c442c340746b","Beautyculture By Janine - Fillers, Profhilo & Hudvård Uppsala","Uppsala","http://www.beautyculture.se/"
"2de7054f-4967-4383-9927-21220201cbe6","SVEA HAIR CLINIC. Hårtransplantationsklinik","Uppsala","https://www.sveaclinic.se/"
"fb5e1d7b-64f0-46c9-ac31-9ab71b28e8c3","Uppsala Hudläkarmottagning/Upplands Specialistläkarmottagning","Uppsala","http://www.uppsalahud.se/"
"ce32eab4-11e9-4a78-9bf9-63d253de278b","Pure","Uppsala","http://www.pureuppsala.se/"
"919c4bea-37e8-4d5e-87f8-ab600879656a","SKINRENEW hudvårdsklinik","Norrköping","http://www.skinrenew.se/"
"b82d0411-a5f9-4839-a4f9-a72d52d45c25","COCO Nails Bar","Lund","https://www.coconailsbar.se/"
"be698fc9-0ce3-4a71-a728-383f3ad2ecac","Dr AM Klinik - Fillers, Rynkbehandling, Estetisk behandling i Linköping","Linköping","https://www.dramklinik.se/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=14073307156051262445"
"745efa0c-46b3-4f45-b29b-a0eedd88eff0","Sculpté - Klinik & Akademi","Göteborg","http://www.sculpte.se/"
"bcde4ef2-2ed8-4d2c-8e2b-78abbbabeafd","Lia beauty, Linköping laserklink och behandling hårborttagning","Linköping","https://liabeauty.nu/"
"11d18b5e-f356-4023-98ff-69ac411847c6","Menemii Botox-Fillers Ab","Linköping",""
"7370dcbd-fc5b-459b-9c8c-4ee4cb7d60d1","Din Nära Hudspecialist","Örebro","https://www.dinnarahudspecialist.se/"
"00f16cd8-fe10-45bf-ad38-6088e53d2c23","Löfvingkliniken","Göteborg","https://www.lofvingkliniken.se/"
"10b3416f-8092-45c9-854e-304e10884d4c","Venus clinic","Västerås","https://l.instagram.com/?u=https://bokadirekt.se/places/venus-clinic-59395?fbclid=PAZXh0bgNhZW0BMQABpr-CVxu5Eoyau2DZYbexFXo6atttqTcr-USNiBZudkeX0EQZGKoTVewocA_aem_VWLV2EqbuAWx8h_BfneoJA&e=AT0xWF0yT5u2W-QWxT-vNKOeQRyW0otaWh4wyyCjAYwamgD0LgQzW9uu88N_1RpCWDOW0tvOIZBxhAuH4KB2AdeihzyGGoQ5XxH4ois"
"ae69228b-c2c1-400b-a7a1-e4e610cd80c9","Athena Hudvårdsklinik","Västerås","http://athenahudvard.com/kontakt/"
"d1e6bd03-af36-411d-b1a0-aefd40243c10","BR Estetik","Helsingborg","https://www.brestetik.se/"
"7fa30c7c-73db-441f-9241-5e88d86ee624","Uniqueness","Helsingborg","https://www.uniqueness.se/"
"6b2e1188-a67a-4c95-87d7-234d8f2af009","Lumi Nordic","Helsingborg","https://www.tiktok.com/@reshapeclinichbg?_t=8j6jdgYEpJA&_r=1"
"a01af900-33a2-4aff-ab66-d409560f6fd7","ShapeBy Sweden AB - Fillers, injektioner & medicinsk hudvård","Stockholm","https://www.shapeby.com/"
"b363a75c-4162-40ee-887a-51cd0017d7c0","Make Up Center - Skönhetsklinik (Hudvård) Norrköping","Norrköping","https://makeupcenternkpg.se/"
"99d4fd4f-7815-4b54-bb34-aebaaa78ec97","Nordic Clinic","Stockholm","http://www.nordiskakliniken.se/"
"4e4aff09-bcb5-45f0-8620-11887f96f28d","Timra Medical - Botox, Filler & Trådlyft i Stockholm","Stockholm","https://www.timramedical.se/"
"c62108bb-b09b-497c-b8b6-dfe2188c66da","Capio Skin vid Carlanderska","Göteborg","http://www.capio.se/skin"
"0a785861-2d2e-4618-ab07-77fde21f40fc","SkinCare Åsa Thorszelius AB","Uppsala","http://skincareuppsala.se/om-oss/"
"a697c309-72ef-4e7c-a17e-3b9c9a0a858e","Allure N&R Clinic - Botox, Fillers, Laser, Hårborttagning Linköping","Linköping","https://allurenrclinic.se/"
"c80c16e1-0281-4d81-816d-f719bec3c554","Klinik Zi","Uppsala","http://www.klinikzi.com/"
"ed04a452-16a3-4b1a-9e9e-525a05707212","Lux Beauty Klinik","Västerås","https://laserharborttagning.com/vastmanland/vasteras/lux-beauty-klinik-laser-harborttagning-i-vasteras-permanent-resultat-smartfri/"
"3411a8b4-033c-4a86-810e-982e5e68142c","Stadskliniken","Stockholm","http://stadskliniken.se/"
